Source.Name,Column1,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,contain_love,contain_god,contain_jesus,contain_heart,contain_king
Rend Collective.xlsx,83,As Family We Go,11,4w19tT9Yca0Scg9ZT3jJHw,The Artist,spotify:track:4w19tT9Yca0Scg9ZT3jJHw,0.00125,0.531,0.862,0,0.254,-6.19,0.0463,95.01,0.366,27,0,0,0,0,0
United Pursuit.xlsx,14,Garden (Live),9,5akhOGN9DhCaawnO0XAL2K,All My Love (Live),spotify:track:5akhOGN9DhCaawnO0XAL2K,0.828,0.389,0.303,0,0.114,-11.956,0.0347,122.984,0.157,27,1,0,0,0,0
United Pursuit.xlsx,33,Garden,8,5OoqwrovRIYYwX94oecu0E,Holy,spotify:track:5OoqwrovRIYYwX94oecu0E,0.12,0.277,0.37,0.867,0.364,-10.905,0.0291,76.029,0.0867,27,0,0,0,0,0
United Pursuit.xlsx,88,Endless Years,3,7Lu8DT982TenMUPLV9HF0s,Commission,spotify:track:7Lu8DT982TenMUPLV9HF0s,0.0188,0.499,0.641,0.00304,0.325,-5.522,0.0305,149.006,0.453,27,0,0,0,0,0
United Pursuit.xlsx,90,Endless Years,5,2bFM0Ozf4IxvzT19IhgrQT,Colorful,spotify:track:2bFM0Ozf4IxvzT19IhgrQT,0.015,0.606,0.843,0.00000194,0.146,-5.454,0.0699,124.901,0.627,27,0,0,0,0,0
United Pursuit.xlsx,117,In the Night Season,6,57I3vb59KjxfZ2OCmBxqXm,Break Every Chain,spotify:track:57I3vb59KjxfZ2OCmBxqXm,0.0649,0.495,0.376,0,0.0909,-8.466,0.0296,133.962,0.138,27,0,0,0,0,0
Elevation Worship.xlsx,90,Wake Up The Wonder,8,6Ga6jeNeMzmJfpNNqMiuh3,The First Light,spotify:track:6Ga6jeNeMzmJfpNNqMiuh3,0.0633,0.233,0.65,0.85,0.107,-10.069,0.0396,85.381,0.104,27,0,0,0,0,0
Elevation Worship.xlsx,95,Wake Up The Wonder,13,11zMsi5xayDQ4jdhiWI5Ax,The Road,spotify:track:11zMsi5xayDQ4jdhiWI5Ax,0.766,0.454,0.307,0.941,0.0936,-14.138,0.0277,74.141,0.0508,27,0,0,0,0,0
Elevation Worship.xlsx,111,Only King Forever,13,3w0PDc6LWGa1UBNmE4UAzD,Unto Your Name,spotify:track:3w0PDc6LWGa1UBNmE4UAzD,0.049,0.297,0.678,0.00107,0.714,-5.982,0.033,146.828,0.187,27,0,0,0,0,0
lauren daigle.xlsx,16,Behold,4,4lF5Rfg4hWLyJSIqvSg2cQ,White Christmas,spotify:track:4lF5Rfg4hWLyJSIqvSg2cQ,0.632,0.609,0.311,0.00112,0.14,-11.435,0.16,110.095,0.412,27,0,0,0,0,0
Planetshakers.xlsx,55,Heaven On Earth,14,5pPblLPZDQPboqyqhfumCo,Move Out Of My Way - Heavy Remix,spotify:track:5pPblLPZDQPboqyqhfumCo,0.000014,0.551,0.952,0.00103,0.158,-4.162,0.103,114.005,0.467,27,0,0,0,0,0
Planetshakers.xlsx,60,Legado,4,70W027oNOUwbvcr51kCi2p,Declaro Vida,spotify:track:70W027oNOUwbvcr51kCi2p,0.0623,0.396,0.595,0.00000951,0.149,-7.5,0.0351,160.141,0.166,27,0,0,0,0,0
Planetshakers.xlsx,62,Legado,6,6xd77JLm08CGVv2GKwL9rz,Aquí Estoy,spotify:track:6xd77JLm08CGVv2GKwL9rz,0.00401,0.417,0.688,0.0000124,0.0619,-7.356,0.0397,155.676,0.283,27,0,0,0,0,0
Planetshakers.xlsx,89,Sé Quién Eres Tú,8,5JDSpEwsKzy8DQcFtyF5qB,Nuevo Tiempo,spotify:track:5JDSpEwsKzy8DQcFtyF5qB,0.00296,0.676,0.941,0,0.309,-4.116,0.0543,120.023,0.559,27,0,0,0,0,0
Planetshakers.xlsx,92,Sé Quién Eres Tú,11,2aAo73bwG9VrY6IPsSUrJt,Glorioso Encuentro,spotify:track:2aAo73bwG9VrY6IPsSUrJt,0.0895,0.454,0.693,0,0.106,-5.435,0.0391,146.012,0.261,27,0,0,0,0,0
Planetshakers.xlsx,114,Let's Go (Live),7,3bA14fXYLeK74KDjA8KYvN,Stepping In,spotify:track:3bA14fXYLeK74KDjA8KYvN,0.0962,0.451,0.443,0.00000398,0.112,-10.078,0.0301,147.943,0.103,27,0,0,0,0,0
Planetshakers.xlsx,145,This Is Our Time (Live),12,5UQpkmcqapyuLN6kyWsEwq,He Touched Me - Live,spotify:track:5UQpkmcqapyuLN6kyWsEwq,0.134,0.233,0.788,0,0.133,-4.883,0.0512,132.73,0.148,27,0,0,0,0,0
Planetshakers.xlsx,154,Nada Es Imposible,6,3fpqthDjNdXw4MVJych27e,Grande es tu Amor,spotify:track:3fpqthDjNdXw4MVJych27e,0.00708,0.43,0.878,0.0000585,0.077,-5.354,0.0463,157.89,0.14,27,0,0,0,0,0
The Afters.xlsx,6,Fear No More,7,0s09kVDSY79CmcwrsdTTSk,It All Starts Now,spotify:track:0s09kVDSY79CmcwrsdTTSk,0.0199,0.591,0.838,0,0.088,-6.1,0.0522,119.988,0.445,27,0,0,0,0,0
The Afters.xlsx,46,Live On Forever,3,2s9vm7QPdVAoYp143yMSCr,Sunrise,spotify:track:2s9vm7QPdVAoYp143yMSCr,0.0443,0.531,0.867,0.000186,0.165,-4.728,0.0334,134.936,0.288,27,0,0,0,0,0
The Afters.xlsx,51,Live On Forever,8,12nLMMAtuuDL1tLPgxX2cO,Survivors,spotify:track:12nLMMAtuuDL1tLPgxX2cO,0.000806,0.532,0.887,0.0000254,0.325,-4.089,0.0379,95.962,0.529,27,0,0,0,0,0
The Afters.xlsx,52,Live On Forever,9,0Ba9ekyeaVAK8cj8XFmi9G,Legends,spotify:track:0Ba9ekyeaVAK8cj8XFmi9G,0.0187,0.517,0.807,0,0.0679,-5.452,0.0312,95.993,0.542,27,0,0,0,0,0
The Afters.xlsx,134,Never Going Back To OK,2,76zPdUNCs7fBjEsDn4eAtw,Never Going Back To OK,spotify:track:76zPdUNCs7fBjEsDn4eAtw,0.000313,0.588,0.937,0.00000321,0.0906,-4.277,0.0363,132.053,0.799,27,0,0,0,0,0
Hillsong UNITED.xlsx,145,The White Album [Remix Project],6,6eRWNf4TkJqS1XfW4frBcQ,Hosanna (Tim Yagolnikov Remix),spotify:track:6eRWNf4TkJqS1XfW4frBcQ,0.0699,0.26,0.524,0.0525,0.491,-10.232,0.0456,133.133,0.0384,27,0,0,0,0,0
Hillsong UNITED.xlsx,152,The White Album [Remix Project],13,0IxCKlP5QZfopKG1B5von8,Where Feet May Fail (HXLY KXSS Remix),spotify:track:0IxCKlP5QZfopKG1B5von8,0.00142,0.572,0.54,0.0133,0.303,-8.504,0.0332,124.994,0.324,27,0,0,0,0,0
Hillsong UNITED.xlsx,221,Live In Miami,10,2M90kchdSmrElLxyuJPSTR,Aftermath - Live,spotify:track:2M90kchdSmrElLxyuJPSTR,0.0101,0.355,0.561,0.0384,0.14,-8.067,0.0353,130.739,0.0914,27,0,0,0,0,0
Hillsong UNITED.xlsx,223,Live In Miami,2,4KokzGCSLHPxlk650fpW5H,Like An Avalanche - Live,spotify:track:4KokzGCSLHPxlk650fpW5H,0.0149,0.102,0.645,0.000272,0.902,-5.73,0.0383,80.399,0.156,27,0,0,0,0,0
Hillsong UNITED.xlsx,233,Live In Miami,12,5IQcX9FXQ1khgVklrl6Zd6,Take Heart - Live,spotify:track:5IQcX9FXQ1khgVklrl6Zd6,0.0166,0.412,0.657,0.0000213,0.794,-7.673,0.0438,131.869,0.146,27,0,0,0,1,0
Hillsong UNITED.xlsx,268,Aftermath,13,3gjSZTwWPcBMbZRqb8cR8w,Search My Heart - Radio Version,spotify:track:3gjSZTwWPcBMbZRqb8cR8w,0.0096,0.543,0.856,0.00393,0.123,-6.483,0.0355,131.983,0.381,27,0,0,0,1,0
Hillsong UNITED.xlsx,274,Aftermath,6,2cLkswqWiwO5rAZRGKUOi3,B.E.,spotify:track:2cLkswqWiwO5rAZRGKUOi3,0.153,0.498,0.693,0.909,0.0888,-11.466,0.0335,130.01,0.035,27,0,0,0,0,0
Beautiful Eulogy.xlsx,120,Satellite Kite,8,3wMuf86RE9igpGCLnFNpbi,Satellite Kite,spotify:track:3wMuf86RE9igpGCLnFNpbi,0.0585,0.488,0.901,0.00000169,0.156,-7.504,0.339,134.968,0.428,27,0,0,0,0,0
Beautiful Eulogy.xlsx,121,Satellite Kite,9,2BCvFiNqgOmf1fmkdU1PJY,Wonderful,spotify:track:2BCvFiNqgOmf1fmkdU1PJY,0.0345,0.646,0.84,0,0.609,-6.74,0.348,101.751,0.396,27,0,0,0,0,0
Passion.xlsx,103,Passion: The Essential Collection (Live),10,1ztMueIjy0Valy7dDMHEGQ,Better Is One Day - Live,spotify:track:1ztMueIjy0Valy7dDMHEGQ,0.269,0.525,0.682,0.0000755,0.706,-8.011,0.0362,151.995,0.505,27,0,0,0,0,0
Red Rocks Worship.xlsx,36,Into the Light,2,0HsgOSvHaLNyQ52LHw8akL,Echo the Son,spotify:track:0HsgOSvHaLNyQ52LHw8akL,0.0038,0.496,0.796,0.00000822,0.127,-5.75,0.0401,113.976,0.388,27,0,0,0,0,0
Red Rocks Worship.xlsx,40,Into the Light,6,4oqkbOpsMWoatjwCnedFDV,Forever Our King,spotify:track:4oqkbOpsMWoatjwCnedFDV,0.0081,0.357,0.847,0,0.167,-4.37,0.0465,149.948,0.144,27,0,0,0,0,1
Laura Story.xlsx,26,Open Hands,5,527OI66DwHg94sqd3EWQpw,For the Love of My King,spotify:track:527OI66DwHg94sqd3EWQpw,0.106,0.587,0.546,0,0.104,-5.73,0.0261,93.037,0.166,27,1,0,0,0,1
Cody Carnes.xlsx,24,All He Says I Am,2,6AKYFDILnUvHPPFdQewpke,Walls,spotify:track:6AKYFDILnUvHPPFdQewpke,0.0146,0.559,0.675,0,0.116,-6.193,0.0253,100.037,0.401,27,0,0,0,0,0
UPPERROOM.xlsx,54,Live from Upper Room,6,2ndr5INFU99IU8DjosaPx4,Hallelujah (I Will Run) [Live] (feat. Bob Randall),spotify:track:2ndr5INFU99IU8DjosaPx4,0.0268,0.274,0.451,0.00000351,0.108,-8.742,0.0307,143.977,0.106,27,0,0,0,0,0
UPPERROOM.xlsx,55,Live from Upper Room,7,1iJGz8JTCxA9z5YrsQIOAh,You've Always Been (Live) [Spontaneous] (feat. Hanna Sheets),spotify:track:1iJGz8JTCxA9z5YrsQIOAh,0.186,0.305,0.757,0,0.261,-7.128,0.0419,127.863,0.138,27,0,0,0,0,0
Andrew Peterson.xlsx,9,Behold The Lamb Of God,10,2RDC0WS9srXtqBrGKT6Lje,While Shepherds Watched,spotify:track:2RDC0WS9srXtqBrGKT6Lje,0.0942,0.471,0.562,0,0.145,-7.018,0.0276,113.195,0.267,27,0,0,0,0,0
Andrew Peterson.xlsx,71,Light For The Lost Boy,1,0lFW0qtzqEEWJaiG1kYP4R,Come Back Soon,spotify:track:0lFW0qtzqEEWJaiG1kYP4R,0.147,0.422,0.621,0.0000443,0.194,-11.192,0.043,154.027,0.212,27,0,0,0,0,0
Andrew Peterson.xlsx,165,Love And Thunder,8,5aizGY7lDDZ8FXzUAugSnT,High Noon,spotify:track:5aizGY7lDDZ8FXzUAugSnT,0.0286,0.215,0.506,0,0.107,-6.342,0.0343,59.99,0.179,27,0,0,0,0,0
Andrew Peterson.xlsx,180,Carried Along,2,4Nr6nliNLQ1pXQiIuUOSMx,The Chasing Song,spotify:track:4Nr6nliNLQ1pXQiIuUOSMx,0.218,0.31,0.401,0,0.173,-9.361,0.0304,169.284,0.381,27,0,0,0,0,0
Chris Tomlin.xlsx,12,Chris Tomlin Collection,13,6NQ27dGA0IYD1X3MOP2lQP,We Fall Down / Agnus Dei - Medley,spotify:track:6NQ27dGA0IYD1X3MOP2lQP,0.335,0.445,0.364,0.648,0.1,-8.401,0.0319,120.025,0.0794,27,0,0,0,0,0
Chris Tomlin.xlsx,26,Chris Tomlin Collection,27,4WenUCZ8CKWSf2Pyfp3izS,"Lord, I Need You - Live",spotify:track:4WenUCZ8CKWSf2Pyfp3izS,0.543,0.283,0.432,0,0.965,-8.925,0.0352,73.195,0.161,27,0,0,0,0,0
Chris Tomlin.xlsx,168,Love Ran Red,10,6Hh1Q36h3OwfG7Qs5Dujt2,Psalm 100,spotify:track:6Hh1Q36h3OwfG7Qs5Dujt2,0.000613,0.51,0.807,0.00000248,0.125,-3.514,0.0351,122.991,0.284,27,0,0,0,0,0
Chris Tomlin.xlsx,171,Burning Lights,1,6IGIcLvIy7g1SFeDTkihCd,Burning Lights,spotify:track:6IGIcLvIy7g1SFeDTkihCd,0.00625,0.425,0.434,0.273,0.196,-13.049,0.0297,106.024,0.0699,27,0,0,0,0,0
Chris Tomlin.xlsx,273,And If Our God Is For Us...,5,0scefktNCQt6VFXiCMAi7J,No Chains On Me,spotify:track:0scefktNCQt6VFXiCMAi7J,0.00409,0.62,0.956,0.0000231,0.402,-2.825,0.0749,128.022,0.873,27,0,0,0,0,0
Chris Tomlin.xlsx,279,And If Our God Is For Us...,11,3xCkkkRIkesOVuq6O7eKmq,Awakening,spotify:track:3xCkkkRIkesOVuq6O7eKmq,0.0995,0.308,0.535,0,0.175,-6.941,0.0301,164.168,0.19,27,0,0,0,0,0
Chris Tomlin.xlsx,316,Hello Love,12,2xwTcH7jBbwWS5N5qUwbex,All The Way My Savior Leads Me,spotify:track:2xwTcH7jBbwWS5N5qUwbex,0.84,0.336,0.177,0,0.11,-11.862,0.0349,127.123,0.241,27,0,0,0,0,0
Josh Wilson.xlsx,2,"That Was Then, This Is Now",3,7wBUVm8n6ywhWyICva0AHR,No More,spotify:track:7wBUVm8n6ywhWyICva0AHR,0.0489,0.495,0.857,0.000012,0.16,-6.491,0.0367,155.952,0.374,27,0,0,0,0,0
Josh Wilson.xlsx,72,Josh Wilson,3,5xDwcHO5KNcmc4WKBjrixe,"Savior, Please",spotify:track:5xDwcHO5KNcmc4WKBjrixe,0.00604,0.363,0.588,0,0.115,-7.223,0.0304,159.836,0.24,27,0,0,0,0,0
Sinach.xlsx,11,There’s an Overflow (The Album),1,1FH1lrM68PfNkoZehCX7PQ,He Lives in Me,spotify:track:1FH1lrM68PfNkoZehCX7PQ,0.159,0.489,0.793,0,0.693,-4.717,0.108,81.992,0.371,27,0,0,0,0,0
Sinach.xlsx,12,There’s an Overflow (The Album),2,2lMK4j4yXjsuuyZgNypIuW,Sing Alleluia,spotify:track:2lMK4j4yXjsuuyZgNypIuW,0.137,0.285,0.829,0.0000612,0.287,-4.098,0.074,171.995,0.347,27,0,0,0,0,0
Sinach.xlsx,25,Way Maker (Live),3,2ul8HMGX92dxFtpDoSkvQh,God Alone (Live) [feat. Peter Tobe],spotify:track:2ul8HMGX92dxFtpDoSkvQh,0.0341,0.523,0.689,0,0.897,-6.272,0.0381,115.954,0.257,27,0,1,0,0,0
Matthew West.xlsx,32,All In,17,2ygkMSN7Y3M8utLaPh1AuX,Mercy Is A Song - Acoustic,spotify:track:2ygkMSN7Y3M8utLaPh1AuX,0.576,0.531,0.631,0,0.0556,-5.602,0.0345,82.062,0.382,27,0,0,0,0,0
Matthew West.xlsx,183,Something To Say,2,6zPgN9xoxm9KHVAjRC6vvl,Something To Say,spotify:track:6zPgN9xoxm9KHVAjRC6vvl,0.304,0.422,0.869,0,0.191,-3.404,0.082,185.778,0.744,27,0,0,0,0,0
Jimmy Needham.xlsx,21,Clear the Stage,1,2aLYk3LL6L692yv8LbDecM,I Will Find You (feat. Lecrae),spotify:track:2aLYk3LL6L692yv8LbDecM,0.00797,0.693,0.855,0,0.0445,-4.445,0.0443,117.039,0.625,27,0,0,0,0,0
Jeremy Camp.xlsx,69,The Answer,9,07ISXVCEGgKTWxi1WeTFHt,Carriers,spotify:track:07ISXVCEGgKTWxi1WeTFHt,0.0245,0.44,0.84,0,0.236,-5.451,0.0472,76.005,0.552,27,0,0,0,0,0
Jeremy Camp.xlsx,108,Reckless,10,1wiMEASKCiZ4q8WcY1RSqM,Reign In Me,spotify:track:1wiMEASKCiZ4q8WcY1RSqM,0.00653,0.532,0.722,0,0.126,-5.197,0.0361,85.011,0.623,27,0,0,0,0,0
Jeremy Camp.xlsx,191,We Cry Out: The Worship Project,7,2wzBkDWr2YdJbkbJbl8q1f,Everlasting God,spotify:track:2wzBkDWr2YdJbkbJbl8q1f,0.00191,0.496,0.801,0,0.12,-5.421,0.0377,120.004,0.166,27,0,1,0,0,0
Jeremy Camp.xlsx,323,Live Unplugged,5,7uISjP7E0JmNqV9FWvAXhc,Walk By Faith - Live,spotify:track:7uISjP7E0JmNqV9FWvAXhc,0.123,0.554,0.478,0,0.754,-9.394,0.0243,101.315,0.229,27,0,0,0,0,0
Jeremy Camp.xlsx,327,Live Unplugged,9,5ZpbseqzXCsq4RxqCpTFww,I Still Believe - Live,spotify:track:5ZpbseqzXCsq4RxqCpTFww,0.304,0.324,0.537,0,0.716,-6.678,0.0287,139.733,0.0708,27,0,0,0,0,0
Sovereign Grace Music.xlsx,29,The Glorious Christ (Live),15,16r4kEtrU1JCOfAc0epgjQ,Turn Your Eyes Reprise - Live,spotify:track:16r4kEtrU1JCOfAc0epgjQ,0.287,0.266,0.946,0.0000108,0.694,-12.081,0.255,84.775,0.618,27,0,0,0,0,0
Sovereign Grace Music.xlsx,46,Together for the Gospel IV (Live),6,225qxGtbFuMmHBo31GS5Vc,Jesus Thank You - Live,spotify:track:225qxGtbFuMmHBo31GS5Vc,0.925,0.298,0.346,0.0000274,0.0948,-10.226,0.0294,69.715,0.309,27,0,0,1,0,0
Sovereign Grace Music.xlsx,47,Together for the Gospel IV (Live),7,2kEa83pkvVr9i6naeiywum,Christ the Sure and Steady Anchor - Live,spotify:track:2kEa83pkvVr9i6naeiywum,0.923,0.334,0.386,0.00296,0.656,-9.37,0.0304,130.283,0.243,27,0,0,0,0,0
Sovereign Grace Music.xlsx,49,Together for the Gospel IV (Live),9,0TIe4fWwnZTCba7wFZBcHD,O Lord My Rock and My Redeemer - Live,spotify:track:0TIe4fWwnZTCba7wFZBcHD,0.935,0.333,0.368,0.00141,0.703,-11.32,0.0304,132.221,0.265,27,0,0,0,0,0
Sovereign Grace Music.xlsx,51,Together for the Gospel IV (Live),11,7DHPNsv8MJMpLz5cUovffx,Here Is Love - Live,spotify:track:7DHPNsv8MJMpLz5cUovffx,0.96,0.242,0.309,0.00282,0.1,-11.27,0.0296,70.719,0.291,27,1,0,0,0,0
Sovereign Grace Music.xlsx,52,Together for the Gospel IV (Live),12,6kfS1DT2nyHZpX29UbM2xH,He Leadeth Me - Live,spotify:track:6kfS1DT2nyHZpX29UbM2xH,0.957,0.173,0.34,0.000115,0.683,-11.127,0.0348,86.888,0.365,27,0,0,0,0,0
Sovereign Grace Music.xlsx,53,Together for the Gospel IV (Live),13,4r5SjM8nGxsD4QAoP7eHvS,Whate'er My God Ordains Is Right - Live,spotify:track:4r5SjM8nGxsD4QAoP7eHvS,0.956,0.29,0.335,0.0054,0.172,-10.498,0.032,130.495,0.178,27,0,1,0,0,0
Sovereign Grace Music.xlsx,54,Together for the Gospel IV (Live),14,2DQgLfNHnxx5TwGEB0C2R4,"Afflicted Saint, to Christ Draw Near - Live",spotify:track:2DQgLfNHnxx5TwGEB0C2R4,0.948,0.241,0.352,0.0000265,0.716,-11.299,0.0325,108.543,0.292,27,0,0,0,0,0
Sovereign Grace Music.xlsx,89,Together for the Gospel III (Live),6,7GilOBEIs0Zuokog5JZBJZ,"Stricken, Smitten, and Afflicted - Live",spotify:track:7GilOBEIs0Zuokog5JZBJZ,0.966,0.253,0.314,0.00219,0.206,-11.972,0.0339,139.122,0.376,27,0,0,0,0,0
Sovereign Grace Music.xlsx,110,Sooner Count the Stars: Worshiping the Triune God,2,1Z0mTVZJxTNSPq0WhhSC5j,Your Name Is Matchless,spotify:track:1Z0mTVZJxTNSPq0WhhSC5j,0.109,0.555,0.621,0,0.0906,-6.412,0.026,100.038,0.366,27,0,0,0,0,0
Sovereign Grace Music.xlsx,112,Sooner Count the Stars: Worshiping the Triune God,4,0EXee2rZv3ma5odXxjRmvh,This Is Our God,spotify:track:0EXee2rZv3ma5odXxjRmvh,0.00623,0.478,0.757,0.0000522,0.132,-6.576,0.0301,149.999,0.493,27,0,1,0,0,0
Sovereign Grace Music.xlsx,122,Prepare Him Room: Celebrating the Birth of Jesus in Song,2,19YcGbZhvw03Og3pIORQnj,He Who Is Mighty,spotify:track:19YcGbZhvw03Og3pIORQnj,0.96,0.38,0.225,0,0.107,-7.378,0.0282,98.913,0.242,27,0,0,0,0,0
Sovereign Grace Music.xlsx,141,30: Three Decades of Songs for the Church,7,7f6XMkKHLCJff7P9brOR26,"Oh the Deep, Deep Love",spotify:track:7f6XMkKHLCJff7P9brOR26,0.345,0.269,0.454,0.00000192,0.303,-7.073,0.0263,103.502,0.246,27,1,0,0,0,0
Sovereign Grace Music.xlsx,201,Together for the Gospel II (Live),8,4nm2I1i13F9L4fdJgm7dmD,Grace Greater Than All Our Sin - Live,spotify:track:4nm2I1i13F9L4fdJgm7dmD,0.96,0.248,0.406,0,0.14,-9.465,0.0352,111.25,0.505,27,0,0,0,0,0
Sovereign Grace Music.xlsx,214,From Age to Age,5,5GKOqleewPv9dBYPSWfecy,"O My Soul, Arise",spotify:track:5GKOqleewPv9dBYPSWfecy,0.217,0.455,0.531,0,0.206,-7.928,0.0312,86.935,0.27,27,0,0,0,0,0
Leeland.xlsx,58,Love Is On The Move,1,4ViYW55EMS7dZVkreUvfSJ,The Door,spotify:track:4ViYW55EMS7dZVkreUvfSJ,0.0151,0.512,0.781,0.00000126,0.085,-4.934,0.0343,125.939,0.37,27,0,0,0,0,0
Leeland.xlsx,61,Love Is On The Move,4,0zcdHda3u70HSaeDDCHO7R,Pure Bride,spotify:track:0zcdHda3u70HSaeDDCHO7R,0.416,0.339,0.54,0.0000062,0.0783,-9.353,0.0597,116.055,0.1,27,0,0,0,0,0
Leeland.xlsx,73,Opposite Way,4,5zU7ChOS2U4u0rPTLGC8db,Opposite Way,spotify:track:5zU7ChOS2U4u0rPTLGC8db,0.00314,0.557,0.839,0.0000698,0.0831,-4.282,0.0305,96.041,0.289,27,0,0,0,0,0
Leeland.xlsx,79,Opposite Way,10,4i18Vub8u2brFqCMMbdSmg,Thief In The Night,spotify:track:4i18Vub8u2brFqCMMbdSmg,0.314,0.44,0.587,0.0000982,0.0791,-5.343,0.0311,142.169,0.256,27,0,0,0,0,0
Danny Gokey.xlsx,89,Christmas Is Here,5,5biUwDM9HSj5HIEHJ8isOc,Lift Up Your Eyes,spotify:track:5biUwDM9HSj5HIEHJ8isOc,0.112,0.628,0.688,0,0.106,-4.009,0.0335,107.005,0.32,27,0,0,0,0,0
Bethel Music.xlsx,191,Tides,12,6ynGLCdUHbJfQk4oU1xJ4M,Tides,spotify:track:6ynGLCdUHbJfQk4oU1xJ4M,0.721,0.129,0.145,0.935,0.13,-26.033,0.0757,77.233,0.0853,27,0,0,0,0,0
Bethel Music.xlsx,233,Here Is Love,6,566hBMxIuwBFJWDgw7FfMH,What Does It Sound Like (feat. Brian Johnson),spotify:track:566hBMxIuwBFJWDgw7FfMH,0.000244,0.192,0.742,0.0000019,0.0772,-5.631,0.0374,149.98,0.141,27,0,0,0,0,0
Will Reagan.xlsx,22,Endless Years,3,7Lu8DT982TenMUPLV9HF0s,Commission,spotify:track:7Lu8DT982TenMUPLV9HF0s,0.0188,0.499,0.641,0.00304,0.325,-5.522,0.0305,149.006,0.453,27,0,0,0,0,0
Will Reagan.xlsx,24,Endless Years,5,2bFM0Ozf4IxvzT19IhgrQT,Colorful,spotify:track:2bFM0Ozf4IxvzT19IhgrQT,0.015,0.606,0.843,0.00000194,0.146,-5.454,0.0699,124.901,0.627,27,0,0,0,0,0
Will Reagan.xlsx,51,In the Night Season,6,57I3vb59KjxfZ2OCmBxqXm,Break Every Chain,spotify:track:57I3vb59KjxfZ2OCmBxqXm,0.0649,0.495,0.376,0,0.0909,-8.466,0.0296,133.962,0.138,27,0,0,0,0,0
Kari jobe.xlsx,115,Where I Find You,11,569P5HlBATPZExnfJyFILZ,We Exalt Your Name,spotify:track:569P5HlBATPZExnfJyFILZ,0.679,0.352,0.371,0,0.0868,-9.111,0.0282,76.976,0.2,27,0,0,0,0,0
Kari jobe.xlsx,162,Kari Jobe,7,0LqXbgsGLha49xJ5gB3zvr,Singing Over Me,spotify:track:0LqXbgsGLha49xJ5gB3zvr,0.517,0.551,0.742,0,0.0946,-5.319,0.037,111.951,0.355,27,0,0,0,0,0
Vertical Worship.xlsx,73,The Rock Won't Move,6,7nDhh6UcajVDBMNJTkuahg,Strong to Save,spotify:track:7nDhh6UcajVDBMNJTkuahg,0.000147,0.36,0.883,0,0.663,-6.165,0.0493,160.04,0.395,27,0,0,0,0,0
Vertical Worship.xlsx,77,The Rock Won't Move,10,1n5JWrHFNoGMFqepkgoCVp,He Has Won,spotify:track:1n5JWrHFNoGMFqepkgoCVp,0.000113,0.447,0.889,0.000598,0.846,-6.073,0.0995,111.964,0.283,27,0,0,0,0,0
Melissa Helser.xlsx,25,On the Shores,1,64kAv2wZM2p61hJ9Ij82q5,On the Shores,spotify:track:64kAv2wZM2p61hJ9Ij82q5,0.00843,0.446,0.8,0.0024,0.156,-7.422,0.042,163.989,0.311,27,0,0,0,0,0
Lecrae.xlsx,58,Church Clothes 2,7,5kzptmU0dO1qHt5v0ovIxi,Sell Out,spotify:track:5kzptmU0dO1qHt5v0ovIxi,0.00849,0.493,0.802,0,0.121,-5.656,0.4,194.511,0.652,27,0,0,0,0,0
Lecrae.xlsx,60,Church Clothes 2,9,6j0NeAItmAKz83OgMyrJ9T,Misconception Pt 2,spotify:track:6j0NeAItmAKz83OgMyrJ9T,0.102,0.777,0.887,0,0.0657,-4.719,0.283,86.968,0.78,27,0,0,0,0,0
Lecrae.xlsx,62,Church Clothes 2,11,5LdMhGe7gBDI6zquPKjsjT,Was It Worth It,spotify:track:5LdMhGe7gBDI6zquPKjsjT,0.421,0.57,0.758,0,0.0833,-6.365,0.24,82.02,0.48,27,0,0,0,0,0
Lecrae.xlsx,65,Church Clothes 2,14,3iaBfrL9IiQJ6z2PToqZZZ,Hands Up,spotify:track:3iaBfrL9IiQJ6z2PToqZZZ,0.234,0.692,0.813,0,0.0973,-5.616,0.348,99.978,0.462,27,0,0,0,0,0
Lecrae.xlsx,68,Church Clothes 2,17,0oc396mqLkvmGWOFfiKPup,Hang On,spotify:track:0oc396mqLkvmGWOFfiKPup,0.125,0.629,0.817,0,0.234,-4.476,0.222,138.089,0.666,27,0,0,0,0,0
Lecrae.xlsx,98,Gravity (Digital Deluxe),8,6nkvmEfcaVe45jWg2Wqr2L,Mayday,spotify:track:6nkvmEfcaVe45jWg2Wqr2L,0.0807,0.455,0.961,0,0.0813,-4.284,0.141,84.031,0.377,27,0,0,0,0,0
Lecrae.xlsx,111,Rehab: The Overdose,3,5k5CVTbQaQsafIMq0X5eD0,Battle Song,spotify:track:5k5CVTbQaQsafIMq0X5eD0,0.444,0.576,0.803,0,0.244,-4.838,0.267,90.931,0.705,27,0,0,0,0,0
Lecrae.xlsx,126,Rehab,7,0UzPMXwBvsIXIIfZMkUlU5,Children of the Light,spotify:track:0UzPMXwBvsIXIIfZMkUlU5,0.186,0.566,0.715,0,0.501,-5.487,0.0618,79.009,0.547,27,0,0,0,0,0
Lecrae.xlsx,128,Rehab,9,56j8xRtKJRFD0jpQwpL26f,New Shalom,spotify:track:56j8xRtKJRFD0jpQwpL26f,0.0881,0.729,0.738,0,0.524,-6.238,0.0867,148.067,0.295,27,0,0,0,0,0
